date,nav,daily_pnl,position,pos_size_bbl,roll_cost,action,crack,z_score
2024-07-03,1694721.02,0.0,0,0,0.0,hold,25.8366,1.4184
2024-07-05,1694721.02,0.0,0,0,0.0,hold,24.9284,0.6978
2024-07-08,1694721.02,0.0,0,0,0.0,hold,24.8386,0.7356
2024-07-09,1694721.02,0.0,0,0,0.0,hold,24.6876,0.6978
2024-07-10,1694721.02,0.0,0,0,0.0,hold,23.2528,-0.5964
2024-07-11,1694721.02,0.0,0,0,0.0,hold,23.1332,-0.6332
2024-07-12,1694721.02,0.0,0,0,0.0,hold,23.3528,-0.3723
2024-07-15,1694721.02,0.0,0,0,0.0,hold,23.0452,-0.6154
2024-07-16,1694721.02,0.0,0,0,0.0,hold,23.1732,-0.4298
2024-07-17,1694721.02,0.0,0,0,0.0,hold,22.1024,-1.4366
2024-07-18,1694721.02,0.0,0,0,0.0,hold,22.4544,-0.9775
2024-07-19,1694721.02,0.0,0,0,0.0,hold,22.3486,-0.9903
2024-07-22,1694721.02,0.0,0,0,0.0,hold,23.484,0.2596
2024-07-23,1694721.02,0.0,0,0,0.0,hold,24.3734,1.1089
2024-07-24,1694721.02,0.0,0,0,0.0,hold,25.3856,1.9082
2024-07-25,1694721.02,0.0,0,0,0.0,hold,25.4096,1.7931
2024-07-26,1694721.02,0.0,0,0,0.0,hold,25.6098,1.8475
2024-07-29,1694721.02,0.0,0,0,0.0,hold,25.0684,1.4184
2024-07-30,1694721.02,0.0,0,0,0.0,hold,24.824,1.1836
2024-07-31,1694721.02,0.0,0,0,0.0,hold,25.403,1.5802
2024-08-01,1694721.02,0.0,0,0,0.0,hold,24.5236,0.8651
2024-08-02,1694721.02,0.0,0,0,0.0,hold,23.8318,0.3018
2024-08-05,1694721.02,0.0,0,0,0.0,hold,24.5812,1.0238
2024-08-06,1694721.02,0.0,0,0,0.0,hold,24.0748,0.6087
2024-08-07,1694721.02,0.0,0,0,0.0,hold,23.7528,0.3688
2024-08-08,1694721.02,0.0,0,0,0.0,hold,23.9968,0.6278
2024-08-09,1694721.02,0.0,0,0,0.0,hold,22.8442,-0.2691
2024-08-12,1694721.02,0.0,0,0,0.0,hold,22.0322,-0.7635
2024-08-13,1694721.02,0.0,0,0,0.0,hold,21.5904,-1.009
2024-08-14,1694721.02,0.0,0,0,0.0,hold,21.1656,-1.2118
2024-08-15,1694721.02,0.0,0,0,0.0,hold,21.1546,-1.0877
2024-08-16,1694721.02,0.0,0,0,0.0,hold,20.6374,-1.3456
2024-08-19,1694721.02,0.0,0,0,0.0,hold,20.7054,-1.0583
2024-08-20,1694721.02,0.0,0,0,0.0,hold,20.8212,-0.8652
2024-08-21,1694721.02,0.0,0,0,0.0,hold,21.3058,-0.46
2024-08-22,1694721.02,0.0,0,0,0.0,hold,21.5026,-0.2784
2024-08-23,1694721.02,0.0,0,0,0.0,hold,21.3486,-0.3536
2024-08-26,1694721.02,0.0,0,0,0.0,hold,19.2892,-1.6721
2024-08-27,1694721.02,0.0,0,0,0.0,hold,19.39,-1.4646
2024-08-28,1694721.02,0.0,0,0,0.0,hold,18.7018,-1.8317
2024-08-29,1694721.02,0.0,0,0,0.0,hold,19.0016,-1.5146
2024-08-30,1694721.02,0.0,0,0,0.0,hold,19.8986,-0.8607
2024-09-03,1694721.02,0.0,0,0,0.0,hold,15.9196,-2.7832
2024-09-04,1693881.02,0.0,1,16000,0.0,enter,15.9354,-2.357
2024-09-05,1681106.54,-12774.48,1,16000,0.0,hold,15.137,-2.381
2024-09-06,1679362.62,-1743.92,1,16000,0.0,hold,15.028,-2.1355
2024-09-09,1679119.4,-243.22,1,16000,0.0,hold,15.0128,-1.8593
2024-09-10,1685666.6,6547.2,1,16000,0.0,hold,15.422,-1.5261
2024-09-11,1680441.02,-5225.57,1,16000,0.0,hold,15.0954,-1.5131
2024-09-12,1673301.76,-7139.27,1,16000,0.0,hold,14.6492,-1.5595
2024-09-13,1672127.35,-1174.41,1,16000,0.0,hold,14.5758,-1.4507
2024-09-16,1668911.44,-3215.91,1,16000,0.0,hold,14.3748,-1.3365
2024-09-17,1675346.5,6435.06,1,16000,0.0,hold,14.777,-1.074
2024-09-18,1686188.12,10841.62,1,16000,0.0,hold,15.4546,-0.6999
2024-09-19,1697122.58,10934.46,1,16000,0.0,hold,16.138,-0.3128
2024-09-20,1683837.83,-12444.75,0,0,0.0,exit,15.3602,-0.5853
2024-09-23,1683837.83,0.0,0,0,0.0,hold,15.387,-0.4069
2024-09-24,1683837.83,0.0,0,0,0.0,hold,15.7986,-0.1117
2024-09-25,1683837.83,0.0,0,0,0.0,hold,16.55,0.3634
2024-09-26,1683837.83,0.0,0,0,0.0,hold,17.1518,0.7511
2024-09-27,1683837.83,0.0,0,0,0.0,hold,16.3618,0.3978
2024-09-30,1683837.83,0.0,0,0,0.0,hold,16.614,0.6826
2024-10-01,1683837.83,0.0,0,0,0.0,hold,15.6736,0.2334
2024-10-02,1683837.83,0.0,0,0,0.0,hold,16.0546,0.5374
2024-10-03,1683837.83,0.0,0,0,0.0,hold,17.0086,1.1976
2024-10-04,1683837.83,0.0,0,0,0.0,hold,16.6802,1.1268
2024-10-07,1683837.83,0.0,0,0,0.0,hold,16.7132,1.3715
2024-10-08,1683837.83,0.0,0,0,0.0,hold,16.4976,1.2468
2024-10-09,1683837.83,0.0,0,0,0.0,hold,16.4958,1.2687
2024-10-10,1683837.83,0.0,0,0,0.0,hold,17.2878,1.7036
2024-10-11,1683837.83,0.0,0,0,0.0,hold,17.4994,1.7544
2024-10-14,1683837.83,0.0,0,0,0.0,hold,17.0496,1.5723
2024-10-15,1683837.83,0.0,0,0,0.0,hold,17.1034,1.5152
2024-10-16,1683837.83,0.0,0,0,0.0,hold,17.1842,1.477
2024-10-17,1683837.83,0.0,0,0,0.0,hold,17.3634,1.5017
2024-10-18,1683837.83,0.0,0,0,0.0,hold,16.9668,1.2426
2024-10-21,1683837.83,0.0,0,0,0.0,hold,16.4178,0.9835
2024-10-22,1683837.83,0.0,0,0,0.0,hold,17.23,1.3794
2024-10-23,1683837.83,0.0,0,0,0.0,hold,17.4916,1.4637
2024-10-24,1683837.83,0.0,0,0,0.0,hold,17.4178,1.3861
2024-10-25,1683837.83,0.0,0,0,0.0,hold,17.7514,1.5445
2024-10-28,1683837.83,0.0,0,0,0.0,hold,17.4796,1.4397
2024-10-29,1683837.83,0.0,0,0,0.0,hold,17.3122,1.3239
2024-10-30,1683837.83,0.0,0,0,0.0,hold,17.896,1.6554
2024-10-31,1683837.83,0.0,0,0,0.0,hold,17.911,1.5867
2024-11-01,1683837.83,0.0,0,0,0.0,hold,16.8508,0.8641
2024-11-04,1683837.83,0.0,0,0,0.0,hold,17.045,1.0767
2024-11-05,1683837.83,0.0,0,0,0.0,hold,17.5176,1.4192
2024-11-06,1683837.83,0.0,0,0,0.0,hold,17.0812,1.0432
2024-11-07,1683837.83,0.0,0,0,0.0,hold,17.1504,1.0657
2024-11-08,1683837.83,0.0,0,0,0.0,hold,17.3146,1.1776
2024-11-11,1683837.83,0.0,0,0,0.0,hold,17.5224,1.3772
2024-11-12,1683837.83,0.0,0,0,0.0,hold,17.8316,1.6415
2024-11-13,1683837.83,0.0,0,0,0.0,hold,17.663,1.4824
2024-11-14,1683837.83,0.0,0,0,0.0,hold,17.7598,1.5103
2024-11-15,1683837.83,0.0,0,0,0.0,hold,17.953,1.6406
2024-11-18,1683837.83,0.0,0,0,0.0,hold,18.872,2.3751
2024-11-19,1681685.33,0.0,-1,41000,0.0,enter,19.0284,2.3228
2024-11-20,1659045.26,-22640.08,-1,41000,0.0,hold,19.5806,2.5433
2024-11-21,1666252.76,7207.5,-1,41000,0.0,hold,19.4048,2.1596
2024-11-22,1710409.92,44157.16,-1,41000,0.0,hold,18.3278,1.2277
2024-11-25,1708753.62,-1656.3,-1,41000,0.0,hold,18.3682,1.2406
2024-11-26,1708843.59,89.97,-1,41000,0.0,hold,18.366,1.1807
2024-11-27,1749040.21,40196.62,-1,41000,0.0,hold,17.3856,0.3547
2024-11-29,1757547.62,10659.91,0,0,0.0,exit,17.1256,0.1272
2024-12-02,1757547.62,0.0,0,0,0.0,hold,16.0694,-0.7968
2024-12-03,1757547.62,0.0,0,0,0.0,hold,16.055,-0.8926
2024-12-04,1757547.62,0.0,0,0,0.0,hold,16.0984,-0.8736
2024-12-05,1757547.62,0.0,0,0,0.0,hold,15.9898,-0.976
2024-12-06,1757547.62,0.0,0,0,0.0,hold,16.03,-0.9389
2024-12-09,1757547.62,0.0,0,0,0.0,hold,16.869,-0.1154
2024-12-10,1757547.62,0.0,0,0,0.0,hold,16.8058,-0.1987
2024-12-11,1757547.62,0.0,0,0,0.0,hold,16.4386,-0.586
2024-12-12,1757547.62,0.0,0,0,0.0,hold,16.9704,-0.0549
2024-12-13,1757547.62,0.0,0,0,0.0,hold,16.5404,-0.4858
2024-12-16,1757547.62,0.0,0,0,0.0,hold,16.3056,-0.7688
2024-12-17,1757547.62,0.0,0,0,0.0,hold,15.5398,-1.5164
2024-12-18,1757547.62,0.0,0,0,0.0,hold,15.3884,-1.5686
2024-12-19,1757547.62,0.0,0,0,0.0,hold,15.2562,-1.6123
2024-12-20,1757547.62,0.0,0,0,0.0,hold,16.1486,-0.7749
2024-12-23,1757547.62,0.0,0,0,0.0,hold,16.2006,-0.7424
2024-12-24,1757547.62,0.0,0,0,0.0,hold,15.8502,-1.0279
2024-12-26,1757547.62,0.0,0,0,0.0,hold,15.7366,-1.0911
2024-12-27,1757547.62,0.0,0,0,0.0,hold,15.6568,-1.1085
2024-12-30,1757547.62,0.0,0,0,0.0,hold,16.5394,-0.3685
